Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","42.96","E","Estimated value"
"FBS","Food Balances (2010-)","242","Fiji","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","36.44","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","5535.99","X","Figure from international organizations"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","43.26","E","Estimated value"
"FBS","Food Balances (2010-)","246","Finland","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","79.63","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","64531.44","X","Figure from international organizations"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","42.51","E","Estimated value"
"FBS","Food Balances (2010-)","250","France","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","80.11","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","304.03","X","Figure from international organizations"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","35.89","E","Estimated value"
"FBS","Food Balances (2010-)","258","French Polynesia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","68.01","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2341.18","X","Figure from international organizations"
"FBS","Food Balances (2010-)","266","Gabon","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","43.54","E","Estimated value"
"FBS","Food Balances (2010-)","266","Gabon","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","44.85","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2639.92","X","Figure from international organizations"
"FBS","Food Balances (2010-)","270","Gambia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","40.75","E","Estimated value"
"FBS","Food Balances (2010-)","270","Gambia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","21.47","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","3757.98","X","Figure from international organizations"
"FBS","Food Balances (2010-)","268","Georgia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.8","E","Estimated value"
"FBS","Food Balances (2010-)","268","Georgia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","39.72","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","83408.55","X","Figure from international organizations"
"FBS","Food Balances (2010-)","276","Germany","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","36.81","E","Estimated value"
"FBS","Food Balances (2010-)","276","Germany","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","73.73","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","32833.03","X","Figure from international organizations"
"FBS","Food Balances (2010-)","288","Ghana","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.26","E","Estimated value"
"FBS","Food Balances (2010-)","288","Ghana","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","19.4","E","Estimated value"
"FBS","Food Balances (2010-)","300","Greece","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","10445.36","X","Figure from international organizations"
"FBS","Food Balances (2010-)","300","Greece","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","40.39","E","Estimated value"
"FBS","Food Balances (2010-)","300","Greece","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","65.81","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","124.61","X","Figure from international organizations"
"FBS","Food Balances (2010-)","308","Grenada","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","38.26","E","Estimated value"
"FBS","Food Balances (2010-)","308","Grenada","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","60.16","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","17608.48","X","Figure from international organizations"
"FBS","Food Balances (2010-)","320","Guatemala","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","40.83","E","Estimated value"
"FBS","Food Balances (2010-)","320","Guatemala","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","28.66","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","13531.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","324","Guinea","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","45.53","E","Estimated value"
"FBS","Food Balances (2010-)","324","Guinea","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","14.07","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2060.72","X","Figure from international organizations"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","38.33","E","Estimated value"
"FBS","Food Balances (2010-)","624","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","9.44","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","804.57","X","Figure from international organizations"
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","54.25","E","Estimated value"
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","53.51","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","11447.57","X","Figure from international organizations"
"FBS","Food Balances (2010-)","332","Haiti","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","35.17","E","Estimated value"
"FBS","Food Balances (2010-)","332","Haiti","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","13.23","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","10278.35","X","Figure from international organizations"
"FBS","Food Balances (2010-)","340","Honduras","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","37.3","E","Estimated value"
"FBS","Food Balances (2010-)","340","Honduras","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","25.9","E","Estimated value"
"FBS","Food Balances (2010-)","348","Hungary","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","9709.79","X","Figure from international organizations"
"FBS","Food Balances (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","37.79","E","Estimated value"
"FBS","Food Balances (2010-)","348","Hungary","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","55.81","E","Estimated value"
"FBS","Food Balances (2010-)","352","Iceland","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","370.33","X","Figure from international organizations"
"FBS","Food Balances (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","44.82","E","Estimated value"
"FBS","Food Balances (2010-)","352","Iceland","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","100.8","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","1407563.84","X","Figure from international organizations"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","53.19","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","17.33","E","Estimated value"
"FBS","Food Balances (2010-)","360","Indonesia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","273753.19","X","Figure from international organizations"
"FBS","Food Balances (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.99","E","Estimated value"
"FBS","Food Balances (2010-)","360","Indonesia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","29.76","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","87923.43","X","Figure from international organizations"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","55.29","E","Estimated value"
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","25.68","E","Estimated value"
"FBS","Food Balances (2010-)","368","Iraq","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","37339.61","X","Figure from international organizations"
"FBS","Food Balances (2010-)","368","Iraq","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","56.05","E","Estimated value"
"FBS","Food Balances (2010-)","368","Iraq","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","13.98","E","Estimated value"
"FBS","Food Balances (2010-)","372","Ireland","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","4986.53","X","Figure from international organizations"
"FBS","Food Balances (2010-)","372","Ireland","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","41.76","E","Estimated value"
"FBS","Food Balances (2010-)","372","Ireland","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","87.1","E","Estimated value"
"FBS","Food Balances (2010-)","376","Israel","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","8900.06","X","Figure from international organizations"
"FBS","Food Balances (2010-)","376","Israel","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","51.23","E","Estimated value"
"FBS","Food Balances (2010-)","376","Israel","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","78.4","E","Estimated value"
"FBS","Food Balances (2010-)","380","Italy","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","59240.33","X","Figure from international organizations"
"FBS","Food Balances (2010-)","380","Italy","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","48.87","E","Estimated value"
"FBS","Food Balances (2010-)","380","Italy","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","69.14","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2827.7","X","Figure from international organizations"
"FBS","Food Balances (2010-)","388","Jamaica","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","41.98","E","Estimated value"
"FBS","Food Balances (2010-)","388","Jamaica","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","46.35","E","Estimated value"
"FBS","Food Balances (2010-)","392","Japan","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","124612.53","X","Figure from international organizations"
"FBS","Food Balances (2010-)","392","Japan","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","39.8","E","Estimated value"
"FBS","Food Balances (2010-)","392","Japan","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","52.18","E","Estimated value"
"FBS","Food Balances (2010-)","400","Jordan","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","11148.28","X","Figure from international organizations"
"FBS","Food Balances (2010-)","400","Jordan","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","33.8","E","Estimated value"
"FBS","Food Balances (2010-)","400","Jordan","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","25.36","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","19196.47","X","Figure from international organizations"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","44.3","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","63.95","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","53005.61","X","Figure from international organizations"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","40.5","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","14.66","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","128.87","X","Figure from international organizations"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","37.97","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","50.17","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","4250.11","X","Figure from international organizations"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","55.28","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","62.35","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","6527.74","X","Figure from international organizations"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","50.35","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","41.12","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","7425.06","X","Figure from international organizations"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","54.33","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","23.4","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","1873.92","X","Figure from international organizations"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","37.39","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","68.77","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","5592.63","X","Figure from international organizations"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.05","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","29.77","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2281.45","X","Figure from international organizations"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","35.36","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","19.48","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","5193.42","X","Figure from international organizations"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","32.09","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","13.51","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","6735.28","X","Figure from international organizations"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","52.28","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","47.91","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2786.65","X","Figure from international organizations"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","42.72","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","86.72","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","639.32","X","Figure from international organizations"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","42.23","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","75.9","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","28915.65","X","Figure from international organizations"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","33.91","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","5.31","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","19889.74","X","Figure from international organizations"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.87","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","15.99","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","33573.87","X","Figure from international organizations"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","37.08","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","52.39","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","521.46","X","Figure from international organizations"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","43.97","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","51.32","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","21904.98","X","Figure from international organizations"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","64","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","9.96","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","526.75","X","Figure from international organizations"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","42.15","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","59.18","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","4614.97","X","Figure from international organizations"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","53.59","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","31.59","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","1298.91","X","Figure from international organizations"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","49.41","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","45.76","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","126705.14","X","Figure from international organizations"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","43.58","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","55.97","E","Estimated value"
"FBS","Food Balances (2010-)","583","Micronesia (Federated States of)","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","113.13","X","Figure from international organizations"
"FBS","Food Balances (2010-)","583","Micronesia (Federated States of)","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","29.15","E","Estimated value"
"FBS","Food Balances (2010-)","583","Micronesia (Federated States of)","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","48.06","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","3347.78","X","Figure from international organizations"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","41.38","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","84.72","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","627.86","X","Figure from international organizations"
"FBS","Food Balances (2010-)","499","Montenegro","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","50.42","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","78.65","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","37076.58","X","Figure from international organizations"
"FBS","Food Balances (2010-)","504","Morocco","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","71.41","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","30.22","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","32077.07","X","Figure from international organizations"
"FBS","Food Balances (2010-)","508","Mozambique","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","35.36","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","9.04","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","53798.08","X","Figure from international organizations"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","55.75","E","Estimated value"
"FBS","Food Balances (2010-)","104","Myanmar","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","22.97","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","2530.15","X","Figure from international organizations"
"FBS","Food Balances (2010-)","516","Namibia","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","41.96","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","28.68","E","Estimated value"
"FBS","Food Balances (2010-)","520","Nauru","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","12.51","X","Figure from international organizations"
"FBS","Food Balances (2010-)","520","Nauru","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","39.73","E","Estimated value"
"FBS","Food Balances (2010-)","520","Nauru","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","80.82","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","30034.99","X","Figure from international organizations"
"FBS","Food Balances (2010-)","524","Nepal","674","Protein supply quantity (g/capita/day)","S2903","Vegetal Products","2021","2021","g/cap/d","65.87","E","Estimated value"
"FBS","Food Balances (2010-)","524","Nepal","674","Protein supply quantity (g/capita/day)","S2941","Animal Products","2021","2021","g/cap/d","17.09","E","Estimated value"
"FBS","Food Balances (2010-)","528","Netherlands (Kingdom of the)","511","Total Population - Both sexes","S2501","Population","2021","2021","1000 No","17501.7","X","Figure from international organizations"
